200.000,1000.000,-7.953611300e+03,1.607177787e+02,1.966226438e+00,1.013670310e-03,-1.110415423e-06,6.517507500e-10,-1.584779251e-13,2.840362437e+04,8.404241820e+00
1000.000,6000.000,2.619020262e+05,-7.298722030e+02,3.317177270e+00,-4.281334360e-04,1.036104594e-07,-9.438304330e-12,2.725038297e-16,3.392428060e+04,-6.679585350e-01
6000.000,20000.000,1.779004264e+08,-1.082328257e+05,2.810778365e+01,-2.975232262e-03,1.854997534e-07,-5.796231540e-12,7.191720164e-17,8.890942630e+05,-2.181728151e+02
