200.000,1000.000,0.000000000e+00,0.000000000e+00,2.500000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,5.610463780e+04,4.193905036e+00
1000.000,6000.000,8.876501380e+04,-1.071231500e+02,2.362188287e+00,2.916720081e-04,-1.729515100e-07,4.012657880e-11,-2.677227571e-15,5.697351330e+04,4.865231506e+00
6000.000,20000.000,5.475181050e+08,-3.107574980e+05,6.916782740e+01,-6.847988130e-03,3.827572400e-07,-1.098367709e-11,1.277986024e-16,2.550585618e+06,-5.848769753e+02 
