6.07071e+03	4.96378e-01	1.87759e-01	1.37537e-06	2.89023e-06	2.16836e-04	3.07750e-01	1.42256e-07	5.62853e-06	7.43109e-03	2.22503e-04	2.32539e-04
6.26970e+03	4.49938e-01	2.44094e-01	2.78865e-06	7.70814e-06	1.48016e-04	2.99059e-01	1.70590e-07	1.06208e-05	6.16922e-03	2.74919e-04	2.96207e-04
6.46869e+03	3.97548e-01	3.07597e-01	5.26438e-06	1.90969e-05	1.01892e-04	2.88949e-01	1.99640e-07	1.91695e-05	5.06014e-03	3.28130e-04	3.71861e-04
6.66768e+03	3.41283e-01	3.75743e-01	9.21249e-06	4.38894e-05	7.07579e-05	2.77881e-01	2.27582e-07	3.30721e-05	4.09605e-03	3.76681e-04	4.63082e-04
6.86667e+03	2.84001e-01	4.45058e-01	1.48612e-05	9.32665e-05	4.96685e-05	2.66466e-01	2.52145e-07	5.44285e-05	3.27262e-03	4.13825e-04	5.76633e-04
7.06566e+03	2.28914e-01	5.11627e-01	2.20000e-05	1.82695e-04	3.53601e-05	2.55391e-01	2.71175e-07	8.52906e-05	2.58482e-03	4.33425e-04	7.23682e-04
7.26465e+03	1.78961e-01	5.71869e-01	2.98829e-05	3.29927e-04	2.56305e-05	2.45280e-01	2.83562e-07	1.27342e-04	2.02398e-03	4.32737e-04	9.20173e-04
7.46364e+03	1.36192e-01	6.23270e-01	3.74841e-05	5.52291e-04	1.89766e-05	2.36570e-01	2.89854e-07	1.81983e-04	1.57690e-03	4.13981e-04	1.18603e-03
7.66263e+03	1.01446e-01	6.64785e-01	4.39524e-05	8.65771e-04	1.43749e-05	2.29440e-01	2.91880e-07	2.50853e-04	1.22702e-03	3.83012e-04	1.54388e-03
7.86162e+03	7.44385e-02	6.96725e-01	4.88899e-05	1.28651e-03	1.11377e-05	2.23832e-01	2.91722e-07	3.36308e-04	9.56662e-04	3.46318e-04	2.01832e-03
