4.67778e+03	6.42122e-01	1.18209e-02	4.82868e-03	3.17354e-01	2.38322e-02	2.13107e-05	2.13107e-05
4.87677e+03	6.35052e-01	1.96140e-02	2.89922e-03	3.22222e-01	2.01470e-02	3.29250e-05	3.29250e-05
5.07576e+03	6.25251e-01	3.12202e-02	1.78705e-03	3.24556e-01	1.70874e-02	4.90158e-05	4.90158e-05
5.27475e+03	6.11519e-01	4.78334e-02	1.12926e-03	3.24851e-01	1.45267e-02	7.05830e-05	7.05830e-05
5.47374e+03	5.92690e-01	7.07282e-02	7.29479e-04	3.23300e-01	1.23557e-02	9.85849e-05	9.85849e-05
5.67273e+03	5.67701e-01	1.01124e-01	4.80060e-04	3.19938e-01	1.04885e-02	1.33817e-04	1.33817e-04
5.87172e+03	5.35728e-01	1.39985e-01	3.20719e-04	3.14751e-01	8.86160e-03	1.76768e-04	1.76768e-04
6.07071e+03	4.96383e-01	1.87760e-01	2.16842e-04	3.07754e-01	7.43122e-03	2.27467e-04	2.27467e-04
6.26970e+03	4.49950e-01	2.44097e-01	1.48023e-04	2.99065e-01	6.16943e-03	2.85370e-04	2.85370e-04
6.46869e+03	3.97572e-01	3.07606e-01	1.01900e-04	2.88961e-01	5.06049e-03	3.49324e-04	3.49324e-04
6.66768e+03	3.41330e-01	3.75769e-01	7.07671e-05	2.77899e-01	4.09659e-03	4.17681e-04	4.17681e-04
6.86667e+03	2.84083e-01	4.45122e-01	4.96789e-05	2.66494e-01	3.27344e-03	4.88554e-04	4.88554e-04
7.06566e+03	2.29048e-01	5.11777e-01	3.53719e-05	2.55434e-01	2.58601e-03	5.60184e-04	5.60184e-04
7.26465e+03	1.79158e-01	5.72183e-01	2.56442e-05	2.45346e-01	2.02563e-03	6.31283e-04	6.31283e-04
7.46364e+03	1.36455e-01	6.23871e-01	1.89931e-05	2.36673e-01	1.57911e-03	7.01200e-04	7.01200e-04
7.66263e+03	1.01769e-01	6.65842e-01	1.43956e-05	2.29604e-01	1.22986e-03	7.69864e-04	7.69864e-04
7.86162e+03	7.48080e-02	6.98452e-01	1.11637e-05	2.24094e-01	9.60153e-04	8.37574e-04	8.37574e-04
8.06061e+03	5.45471e-02	7.22942e-01	8.84280e-06	2.19939e-01	7.53283e-04	9.04766e-04	9.04766e-04
8.25960e+03	3.96728e-02	7.40905e-01	7.13645e-06	2.16877e-01	5.94873e-04	9.71859e-04	9.71859e-04
8.45859e+03	2.89056e-02	7.53890e-01	5.85223e-06	2.14647e-01	4.73312e-04	1.03919e-03	1.03919e-03
8.65758e+03	2.11631e-02	7.63210e-01	4.86462e-06	2.13029e-01	3.79592e-04	1.10699e-03	1.10699e-03
8.85657e+03	1.56017e-02	7.69885e-01	4.09049e-06	2.11851e-01	3.06884e-04	1.17543e-03	1.17543e-03
9.05556e+03	1.15959e-02	7.74675e-01	3.47365e-06	2.10987e-01	2.50078e-04	1.24461e-03	1.24461e-03
9.25455e+03	8.69506e-03	7.78124e-01	2.97521e-06	2.10344e-01	2.05364e-04	1.31458e-03	1.31458e-03
9.45354e+03	6.57973e-03	7.80619e-01	2.56760e-06	2.09858e-01	1.69901e-04	1.38539e-03	1.38539e-03
9.65253e+03	5.02494e-03	7.82435e-01	2.23080e-06	2.09482e-01	1.41563e-04	1.45705e-03	1.45705e-03
9.85152e+03	3.87249e-03	7.83761e-01	1.95000e-06	2.09186e-01	1.18753e-04	1.52957e-03	1.52957e-03
1.00505e+04	3.01086e-03	7.84734e-01	1.71400e-06	2.08947e-01	1.00263e-04	1.60296e-03	1.60296e-03
1.02495e+04	2.36108e-03	7.85449e-01	1.51424e-06	2.08749e-01	8.51719e-05	1.67722e-03	1.67722e-03
1.04485e+04	1.86689e-03	7.85974e-01	1.34406e-06	2.08580e-01	7.27750e-05	1.75235e-03	1.75235e-03
1.06475e+04	1.48790e-03	7.86359e-01	1.19821e-06	2.08433e-01	6.25274e-05	1.82836e-03	1.82836e-03
1.08465e+04	1.19492e-03	7.86638e-01	1.07254e-06	2.08301e-01	5.40060e-05	1.90526e-03	1.90526e-03
1.10455e+04	9.66648e-04	7.86838e-01	9.63705e-07	2.08181e-01	4.68795e-05	1.98306e-03	1.98306e-03
1.12444e+04	7.87469e-04	7.86977e-01	8.69006e-07	2.08070e-01	4.08872e-05	2.06177e-03	2.06177e-03
1.14434e+04	6.45807e-04	7.87070e-01	7.86243e-07	2.07965e-01	3.58224e-05	2.14141e-03	2.14141e-03
1.16424e+04	5.33032e-04	7.87127e-01	7.13611e-07	2.07864e-01	3.15202e-05	2.22200e-03	2.22200e-03
1.18414e+04	4.42656e-04	7.87155e-01	6.49619e-07	2.07766e-01	2.78484e-05	2.30357e-03	2.30357e-03
1.20404e+04	3.69768e-04	7.87162e-01	5.93030e-07	2.07671e-01	2.47006e-05	2.38613e-03	2.38613e-03
1.22394e+04	3.10625e-04	7.87150e-01	5.42813e-07	2.07577e-01	2.19901e-05	2.46972e-03	2.46972e-03
1.24384e+04	2.62353e-04	7.87124e-01	4.98102e-07	2.07484e-01	1.96466e-05	2.55436e-03	2.55436e-03
1.26374e+04	2.22732e-04	7.87087e-01	4.58166e-07	2.07392e-01	1.76123e-05	2.64010e-03	2.64010e-03
1.28364e+04	1.90036e-04	7.87040e-01	4.22389e-07	2.07300e-01	1.58397e-05	2.72695e-03	2.72695e-03
1.30354e+04	1.62913e-04	7.86985e-01	3.90244e-07	2.07207e-01	1.42895e-05	2.81495e-03	2.81495e-03
1.32343e+04	1.40301e-04	7.86924e-01	3.61284e-07	2.07114e-01	1.29290e-05	2.90413e-03	2.90413e-03
1.34333e+04	1.21360e-04	7.86856e-01	3.35126e-07	2.07021e-01	1.17310e-05	2.99453e-03	2.99453e-03
1.36323e+04	1.05421e-04	7.86784e-01	3.11438e-07	2.06927e-01	1.06727e-05	3.08618e-03	3.08618e-03
1.38313e+04	9.19468e-05	7.86708e-01	2.89937e-07	2.06832e-01	9.73483e-06	3.17912e-03	3.17912e-03
1.40303e+04	8.05086e-05	7.86628e-01	2.70375e-07	2.06736e-01	8.90129e-06	3.27337e-03	3.27337e-03
1.42293e+04	7.07584e-05	7.86544e-01	2.52539e-07	2.06639e-01	8.15832e-06	3.36896e-03	3.36896e-03
1.44283e+04	6.24139e-05	7.86457e-01	2.36241e-07	2.06541e-01	7.49425e-06	3.46592e-03	3.46592e-03
1.46273e+04	5.52451e-05	7.86368e-01	2.21321e-07	2.06441e-01	6.89913e-06	3.56429e-03	3.56429e-03
1.48263e+04	4.90635e-05	7.86275e-01	2.07633e-07	2.06341e-01	6.36444e-06	3.66407e-03	3.66407e-03
1.50253e+04	4.37140e-05	7.86181e-01	1.95054e-07	2.06239e-01	5.88284e-06	3.76531e-03	3.76531e-03
1.52242e+04	3.90687e-05	7.86084e-01	1.83473e-07	2.06136e-01	5.44805e-06	3.86801e-03	3.86801e-03
1.54232e+04	3.50214e-05	7.85985e-01	1.72792e-07	2.06031e-01	5.05461e-06	3.97220e-03	3.97220e-03
1.56222e+04	3.14837e-05	7.85883e-01	1.62925e-07	2.05925e-01	4.69780e-06	4.07788e-03	4.07788e-03
1.58212e+04	2.83818e-05	7.85780e-01	1.53796e-07	2.05817e-01	4.37353e-06	4.18508e-03	4.18508e-03
1.60202e+04	2.56538e-05	7.85674e-01	1.45336e-07	2.05708e-01	4.07821e-06	4.29380e-03	4.29380e-03
1.62192e+04	2.32476e-05	7.85567e-01	1.37486e-07	2.05598e-01	3.80873e-06	4.40404e-03	4.40404e-03
1.64182e+04	2.11193e-05	7.85458e-01	1.30189e-07	2.05486e-01	3.56237e-06	4.51581e-03	4.51581e-03
1.66172e+04	1.92316e-05	7.85347e-01	1.23400e-07	2.05372e-01	3.33670e-06	4.62911e-03	4.62911e-03
1.68162e+04	1.75529e-05	7.85234e-01	1.17073e-07	2.05257e-01	3.12964e-06	4.74394e-03	4.74394e-03
1.70152e+04	1.60562e-05	7.85120e-01	1.11169e-07	2.05141e-01	2.93932e-06	4.86028e-03	4.86028e-03
1.72141e+04	1.47184e-05	7.85004e-01	1.05655e-07	2.05023e-01	2.76408e-06	4.97813e-03	4.97813e-03
1.74131e+04	1.35199e-05	7.84886e-01	1.00497e-07	2.04903e-01	2.60248e-06	5.09747e-03	5.09747e-03
1.76121e+04	1.24435e-05	7.84766e-01	9.56679e-08	2.04782e-01	2.45322e-06	5.21829e-03	5.21829e-03
1.78111e+04	1.14747e-05	7.84645e-01	9.11412e-08	2.04660e-01	2.31515e-06	5.34056e-03	5.34056e-03
1.80101e+04	1.06007e-05	7.84523e-01	8.68934e-08	2.04536e-01	2.18724e-06	5.46427e-03	5.46427e-03
1.82091e+04	9.81067e-06	7.84398e-01	8.29034e-08	2.04411e-01	2.06858e-06	5.58939e-03	5.58939e-03
1.84081e+04	9.09502e-06	7.84273e-01	7.91518e-08	2.04284e-01	1.95835e-06	5.71589e-03	5.71589e-03
1.86071e+04	8.44545e-06	7.84146e-01	7.56208e-08	2.04156e-01	1.85581e-06	5.84374e-03	5.84374e-03
1.88061e+04	7.85472e-06	7.84017e-01	7.22945e-08	2.04027e-01	1.76031e-06	5.97291e-03	5.97291e-03
1.90051e+04	7.31648e-06	7.83887e-01	6.91582e-08	2.03897e-01	1.67124e-06	6.10337e-03	6.10337e-03
1.92040e+04	6.82519e-06	7.83756e-01	6.61983e-08	2.03765e-01	1.58809e-06	6.23509e-03	6.23509e-03
1.94030e+04	6.37595e-06	7.83624e-01	6.34027e-08	2.03632e-01	1.51036e-06	6.36803e-03	6.36803e-03
1.96020e+04	5.96446e-06	7.83490e-01	6.07601e-08	2.03498e-01	1.43761e-06	6.50215e-03	6.50215e-03
1.98010e+04	5.58693e-06	7.83356e-01	5.82600e-08	2.03363e-01	1.36946e-06	6.63742e-03	6.63742e-03
2.00000e+04	5.24000e-06	7.83220e-01	5.58930e-08	2.03226e-01	1.30555e-06	6.77381e-03	6.77381e-03
