1.18414e+04	4.56516e+01	7.99384e+04	5.85905e+00	1.00021e+04	1.00080e+04
1.20404e+04	3.57641e+01	7.74146e+04	5.56346e+00	1.12692e+04	1.12748e+04
1.22394e+04	2.79870e+01	7.47166e+04	5.25816e+00	1.26224e+04	1.26277e+04
1.24384e+04	2.18631e+01	7.18549e+04	4.94487e+00	1.40567e+04	1.40616e+04
1.26374e+04	1.70396e+01	6.88432e+04	4.62568e+00	1.55652e+04	1.55699e+04
1.28364e+04	1.32421e+01	6.56989e+04	4.30300e+00	1.71396e+04	1.71439e+04
1.30354e+04	1.02561e+01	6.24426e+04	3.97949e+00	1.87696e+04	1.87736e+04
1.32343e+04	7.91294e+00	5.90977e+04	3.65802e+00	2.04435e+04	2.04472e+04
1.34333e+04	6.07919e+00	5.56903e+04	3.34150e+00	2.21485e+04	2.21518e+04
1.36323e+04	4.64904e+00	5.22485e+04	3.03287e+00	2.38704e+04	2.38734e+04
1.38313e+04	3.53818e+00	4.88017e+04	2.73490e+00	2.55947e+04	2.55974e+04
1.40303e+04	2.67931e+00	4.53795e+04	2.45016e+00	2.73065e+04	2.73089e+04
1.42293e+04	2.01866e+00	4.20112e+04	2.18085e+00	2.89912e+04	2.89934e+04
1.44283e+04	1.51324e+00	3.87248e+04	1.92880e+00	3.06349e+04	3.06368e+04
1.46273e+04	1.12881e+00	3.55458e+04	1.69532e+00	3.22248e+04	3.22265e+04
1.48263e+04	8.38098e-01	3.24970e+04	1.48127e+00	3.37496e+04	3.37511e+04
1.50253e+04	6.19549e-01	2.95972e+04	1.28698e+00	3.51998e+04	3.52011e+04
1.52242e+04	4.56187e-01	2.68612e+04	1.11233e+00	3.65680e+04	3.65692e+04
1.54232e+04	3.34742e-01	2.42998e+04	9.56786e-01	3.78490e+04	3.78499e+04
1.56222e+04	2.44916e-01	2.19192e+04	8.19448e-01	3.90395e+04	3.90403e+04
1.58212e+04	1.78782e-01	1.97216e+04	6.99165e-01	4.01384e+04	4.01391e+04
1.60202e+04	1.30288e-01	1.77059e+04	5.94595e-01	4.11464e+04	4.11470e+04
1.62192e+04	9.48482e-02	1.58675e+04	5.04290e-01	4.20657e+04	4.20662e+04
1.64182e+04	6.90200e-02	1.41994e+04	4.26766e-01	4.28998e+04	4.29003e+04
1.66172e+04	5.02348e-02	1.26928e+04	3.60556e-01	4.36532e+04	4.36536e+04
1.68162e+04	3.65905e-02	1.13373e+04	3.04257e-01	4.43310e+04	4.43313e+04
1.70152e+04	2.66869e-02	1.01219e+04	2.56563e-01	4.49388e+04	4.49390e+04
1.72141e+04	1.94986e-02	9.03530e+03	2.16278e-01	4.54821e+04	4.54823e+04
1.74131e+04	1.42783e-02	8.06599e+03	1.82331e-01	4.59668e+04	4.59670e+04
1.76121e+04	1.04828e-02	7.20292e+03	1.53776e-01	4.63984e+04	4.63985e+04
1.78111e+04	7.71896e-03	6.43551e+03	1.29784e-01	4.67821e+04	4.67822e+04
1.80101e+04	5.70212e-03	5.75382e+03	1.09641e-01	4.71230e+04	4.71231e+04
1.82091e+04	4.22682e-03	5.14866e+03	9.27350e-02	4.74256e+04	4.74257e+04
1.84081e+04	3.14467e-03	4.61161e+03	7.85436e-02	4.76941e+04	4.76942e+04
1.86071e+04	2.34847e-03	4.13502e+03	6.66260e-02	4.79324e+04	4.79325e+04
1.88061e+04	1.76074e-03	3.71200e+03	5.66109e-02	4.81439e+04	4.81440e+04
1.90051e+04	1.32539e-03	3.33638e+03	4.81863e-02	4.83318e+04	4.83318e+04
1.92040e+04	1.00175e-03	3.00264e+03	4.10916e-02	4.84986e+04	4.84987e+04
1.94030e+04	7.60239e-04	2.70589e+03	3.51086e-02	4.86470e+04	4.86471e+04
1.96020e+04	5.79334e-04	2.44181e+03	3.00558e-02	4.87791e+04	4.87791e+04
1.98010e+04	4.43296e-04	2.20658e+03	2.57816e-02	4.88967e+04	4.88967e+04
2.00000e+04	3.40595e-04	1.99681e+03	2.21599e-02	4.90016e+04	4.90016e+04
