3.00000e+02	7.90000e+04	2.30096e-10	2.10000e+04	1.42947e-10	1.53064e-10
4.98990e+02	7.90000e+04	1.92935e-12	2.10000e+04	9.55305e-12	5.06069e-05
6.97980e+02	7.90000e+04	2.01948e-27	2.10000e+04	1.44977e-11	2.69331e-02
8.96970e+02	7.89996e+04	3.65035e-20	2.09996e+04	2.20248e-07	8.85829e-01
1.09596e+03	7.89959e+04	3.09486e-14	2.09959e+04	1.03300e-04	8.20127e+00
1.29495e+03	7.89808e+04	1.24764e-11	2.09808e+04	7.39606e-03	3.83246e+01
1.49394e+03	7.89406e+04	4.61882e-09	2.09405e+04	1.70825e-01	1.18709e+02
1.69293e+03	7.88585e+04	4.28365e-07	2.08581e+04	1.89295e+00	2.81487e+02
1.89192e+03	7.87174e+04	1.53842e-05	2.07147e+04	1.26670e+01	5.55291e+02
2.09091e+03	7.84972e+04	2.80245e-04	2.04848e+04	5.90131e+01	9.59071e+02
2.28990e+03	7.81680e+04	3.08825e-03	2.01239e+04	2.09901e+02	1.49814e+03
2.48889e+03	7.76804e+04	2.32058e-02	1.95531e+04	6.06097e+02	2.16037e+03
2.68788e+03	7.69599e+04	1.29333e-01	1.86491e+04	1.48033e+03	2.91050e+03
2.88687e+03	7.59174e+04	5.68072e-01	1.72582e+04	3.14097e+03	3.68282e+03
3.08586e+03	7.44850e+04	2.05694e+00	1.52509e+04	5.88418e+03	4.37786e+03
3.28485e+03	7.26796e+04	6.35546e+00	1.26230e+04	9.81724e+03	4.87387e+03
3.48384e+03	7.06640e+04	1.72256e+01	9.60018e+03	1.46545e+04	5.06407e+03
3.68283e+03	6.87330e+04	4.19042e+01	6.63349e+03	1.96791e+04	4.91248e+03
3.88182e+03	6.71694e+04	9.32309e+01	4.19047e+03	2.40599e+04	4.48699e+03
4.08081e+03	6.60713e+04	1.92443e+02	2.48430e+03	2.73286e+04	3.92341e+03
4.27980e+03	6.53350e+04	3.72358e+02	1.43104e+03	2.95149e+04	3.34666e+03
4.47879e+03	6.47745e+04	6.80545e+02	8.24274e+02	3.08945e+04	2.82620e+03
4.67778e+03	6.42140e+04	1.18210e+03	4.82935e+02	3.17376e+04	2.38342e+03
4.87677e+03	6.35079e+04	1.96144e+03	2.89986e+02	3.22258e+04	2.01496e+03
5.07576e+03	6.25291e+04	3.12212e+03	1.78764e+02	3.24610e+04	1.70907e+03
