3.00000e+02	1.00000e+05	8.73563e-08	5.35755e-07	5.35755e-07
4.98990e+02	1.00000e+05	8.73563e-08	5.35755e-07	5.35755e-07
6.97980e+02	1.00000e+05	8.73563e-08	5.35755e-07	5.35755e-07
8.96970e+02	1.00000e+05	8.73563e-08	5.35755e-07	5.35755e-07
1.09596e+03	1.00000e+05	8.73563e-08	5.35755e-07	5.35755e-07
1.29495e+03	1.00000e+05	8.73563e-08	5.35755e-07	5.35755e-07
1.49394e+03	1.00000e+05	8.73563e-08	5.35755e-07	5.35755e-07
1.69293e+03	1.00000e+05	8.73563e-08	5.35755e-07	5.35755e-07
1.89192e+03	1.00000e+05	1.73396e-05	1.30800e-10	1.30800e-10
2.09091e+03	1.00000e+05	3.16309e-04	1.02187e-12	1.02187e-12
2.28990e+03	1.00000e+05	3.49299e-03	3.57903e-14	3.57903e-14
2.48889e+03	1.00000e+05	2.63294e-02	2.53754e-12	2.53754e-12
2.68788e+03	9.99999e+04	1.47427e-01	6.65563e-11	6.65563e-11
2.88687e+03	9.99993e+04	6.51975e-01	1.34364e-09	1.34364e-09
3.08586e+03	9.99976e+04	2.38332e+00	1.82444e-08	1.82444e-08
3.28485e+03	9.99925e+04	7.45461e+00	1.83090e-07	1.83090e-07
3.48384e+03	9.99795e+04	2.04894e+01	1.41550e-06	1.41550e-06
3.68283e+03	9.99495e+04	5.05319e+01	8.82081e-06	8.82081e-06
3.88182e+03	9.98863e+04	1.13691e+02	4.57392e-05	4.57392e-05
4.08081e+03	9.97635e+04	2.36473e+02	2.02681e-04	2.02681e-04
4.27980e+03	9.95404e+04	4.59608e+02	7.84297e-04	7.84297e-04
4.47879e+03	9.91580e+04	8.42013e+02	2.69774e-03	2.69774e-03
4.67778e+03	9.85357e+04	1.46433e+03	8.37013e-03	8.37013e-03
4.87677e+03	9.75688e+04	2.43118e+03	2.37117e-02	2.37117e-02
5.07576e+03	9.61288e+04	3.87110e+03	6.19580e-02	6.19580e-02
5.27475e+03	9.40671e+04	5.93260e+03	1.50596e-01	1.50596e-01
5.47374e+03	9.12246e+04	8.77475e+03	3.42918e-01	3.42918e-01
5.67273e+03	8.74478e+04	1.25507e+04	7.35861e-01	7.35861e-01
5.87172e+03	8.26136e+04	1.73834e+04	1.49545e+00	1.49545e+00
6.07071e+03	7.66607e+04	2.33335e+04	2.89004e+00	2.89004e+00
6.26970e+03	6.96251e+04	3.03643e+04	5.32937e+00	5.32937e+00
6.46869e+03	6.16701e+04	3.83111e+04	9.40467e+00	9.40467e+00
6.66768e+03	5.30997e+04	4.68684e+04	1.59222e+01	1.59222e+01
6.86667e+03	4.43387e+04	5.56094e+04	2.59226e+01	2.59226e+01
7.06566e+03	3.58721e+04	6.40466e+04	4.06826e+01	4.06826e+01
7.26465e+03	2.81517e+04	7.17248e+04	6.17065e+01	6.17065e+01
7.46364e+03	2.15029e+04	7.83156e+04	9.07231e+01	9.07231e+01
7.66263e+03	1.60701e+04	8.36705e+04	1.29704e+02	1.29704e+02
7.86162e+03	1.18249e+04	8.78133e+04	1.80905e+02	1.80905e+02
8.06061e+03	8.62088e+03	9.08853e+04	2.46915e+02	2.46915e+02
8.25960e+03	6.26118e+03	9.30774e+04	3.30699e+02	3.30699e+02
8.45859e+03	4.54945e+03	9.45793e+04	4.35620e+02	4.35620e+02
8.65758e+03	3.31720e+03	9.55519e+04	5.65444e+02	5.65444e+02
8.85657e+03	2.43189e+03	9.61194e+04	7.24332e+02	7.24332e+02
9.05556e+03	1.79459e+03	9.63718e+04	9.16815e+02	9.16815e+02
9.25455e+03	1.33372e+03	9.63708e+04	1.14776e+03	1.14776e+03
9.45354e+03	9.98370e+02	9.61570e+04	1.42232e+03	1.42232e+03
9.65253e+03	7.52599e+02	9.57556e+04	1.74588e+03	1.74588e+03
9.85152e+03	5.71113e+02	9.51809e+04	2.12398e+03	2.12398e+03
1.00505e+04	4.36066e+02	9.44395e+04	2.56222e+03	2.56222e+03
1.02495e+04	3.34814e+02	9.35329e+04	3.06616e+03	3.06616e+03
1.04485e+04	2.58347e+02	9.24593e+04	3.64120e+03	3.64120e+03
1.06475e+04	2.00201e+02	9.12150e+04	4.29241e+03	4.29241e+03
1.08465e+04	1.55702e+02	8.97954e+04	5.02443e+03	5.02443e+03
1.10455e+04	1.21449e+02	8.81960e+04	5.84127e+03	5.84127e+03
1.12444e+04	9.49433e+01	8.64128e+04	6.74615e+03	6.74615e+03
1.14434e+04	7.43369e+01	8.44431e+04	7.74129e+03	7.74129e+03
1.16424e+04	5.82529e+01	8.22862e+04	8.82778e+03	8.82778e+03
1.18414e+04	4.56575e+01	7.99436e+04	1.00054e+04	1.00054e+04
1.20404e+04	3.57686e+01	7.74195e+04	1.12724e+04	1.12724e+04
1.22394e+04	2.79904e+01	7.47211e+04	1.26254e+04	1.26254e+04
1.24384e+04	2.18656e+01	7.18590e+04	1.40596e+04	1.40596e+04
1.26374e+04	1.70415e+01	6.88470e+04	1.55680e+04	1.55680e+04
1.28364e+04	1.32435e+01	6.57024e+04	1.71422e+04	1.71422e+04
1.30354e+04	1.02571e+01	6.24457e+04	1.87720e+04	1.87720e+04
1.32343e+04	7.91367e+00	5.91004e+04	2.04458e+04	2.04458e+04
1.34333e+04	6.07971e+00	5.56927e+04	2.21506e+04	2.21506e+04
1.36323e+04	4.64941e+00	5.22506e+04	2.38724e+04	2.38724e+04
1.38313e+04	3.53844e+00	4.88035e+04	2.55965e+04	2.55965e+04
1.40303e+04	2.67949e+00	4.53810e+04	2.73082e+04	2.73082e+04
1.42293e+04	2.01878e+00	4.20125e+04	2.89927e+04	2.89927e+04
1.44283e+04	1.51333e+00	3.87259e+04	3.06363e+04	3.06363e+04
1.46273e+04	1.12886e+00	3.55467e+04	3.22261e+04	3.22261e+04
1.48263e+04	8.38136e-01	3.24977e+04	3.37507e+04	3.37507e+04
1.50253e+04	6.19574e-01	2.95977e+04	3.52008e+04	3.52008e+04
