5.27475e+03	6.03711e-01	4.75270e-02	3.99504e-08	2.57454e-08	1.13033e-03	3.25006e-01	5.45702e-08	2.72787e-07	1.44406e-02	7.01768e-05	8.04454e-03	7.20269e-10	7.05706e-05
5.47374e+03	5.85099e-01	7.02738e-02	1.07647e-07	9.53698e-08	7.30225e-04	3.23465e-01	7.19945e-08	6.31566e-07	1.22826e-02	9.78396e-05	7.95174e-03	1.97568e-09	9.87482e-05
5.67273e+03	5.60399e-01	1.00472e-01	2.69121e-07	3.22379e-07	4.80619e-04	3.20124e-01	9.26280e-08	1.37977e-06	1.04268e-02	1.32393e-04	7.82865e-03	5.05946e-09	1.34462e-04
5.87172e+03	5.28795e-01	1.39076e-01	6.26565e-07	1.00193e-06	3.21163e-04	3.14969e-01	1.16383e-07	2.86008e-06	8.81017e-03	1.73961e-04	7.67094e-03	1.21716e-08	1.78578e-04
6.07071e+03	4.89907e-01	1.86531e-01	1.36116e-06	2.87919e-06	2.17210e-04	3.08016e-01	1.42892e-07	5.64881e-06	7.38886e-03	2.21844e-04	7.47658e-03	2.76439e-08	2.31904e-04
6.26970e+03	4.44016e-01	2.42482e-01	2.75912e-06	7.67719e-06	1.48336e-04	2.99381e-01	1.71403e-07	1.06599e-05	6.13509e-03	2.74110e-04	7.24691e-03	5.94815e-08	2.95438e-04
6.46869e+03	3.92253e-01	3.05541e-01	5.20688e-06	1.90154e-05	1.02168e-04	2.89341e-01	2.00668e-07	1.92421e-05	5.03314e-03	3.27173e-04	6.98755e-03	1.21471e-07	3.70959e-04
6.66768e+03	3.36673e-01	3.73197e-01	9.10824e-06	4.36888e-05	7.09974e-05	2.78350e-01	2.28859e-07	3.32016e-05	4.07517e-03	3.75593e-04	6.70878e-03	2.35426e-07	4.62056e-04
6.86667e+03	2.80104e-01	4.41994e-01	1.46865e-05	9.28093e-05	4.98752e-05	2.67020e-01	2.53700e-07	5.46504e-05	3.25685e-03	4.12652e-04	6.42472e-03	4.32407e-07	5.75484e-04
7.06566e+03	2.25720e-01	5.08045e-01	2.17318e-05	1.81740e-04	3.55373e-05	2.56030e-01	2.73020e-07	8.56568e-05	2.57315e-03	4.32238e-04	6.15124e-03	7.51656e-07	7.22392e-04
