7.26465e+03	1.78976e+04	5.71892e+04	3.35483e+01	2.56289e+00	2.45273e+04	1.29477e+01	2.02400e+02	4.40011e+01	9.04971e+01
7.46364e+03	1.36207e+04	6.23302e+04	5.61324e+01	1.89752e+00	2.36561e+04	1.84943e+01	1.57692e+02	4.20736e+01	1.16700e+02
7.66263e+03	1.01459e+04	6.64826e+04	8.78489e+01	1.43737e+00	2.29430e+04	2.54512e+01	1.22705e+02	3.88622e+01	1.52162e+02
7.86162e+03	7.44489e+03	6.96774e+04	1.30254e+02	1.11367e+00	2.23822e+04	3.40460e+01	9.56687e+01	3.50618e+01	1.99362e+02
8.06061e+03	5.41555e+03	7.20343e+04	1.85167e+02	8.80949e-01	2.19525e+04	4.45990e+01	7.49159e+01	3.11968e+01	2.60963e+02
8.25960e+03	3.92643e+03	7.37081e+04	2.54807e+02	7.09592e-01	2.16260e+04	5.75055e+01	5.90120e+01	2.75675e+01	3.39880e+02
8.45859e+03	2.84930e+03	7.48490e+04	3.41824e+02	5.80381e-01	2.13757e+04	7.32152e+01	4.67973e+01	2.43029e+01	4.39342e+02
8.65758e+03	2.07556e+03	7.55826e+04	4.49273e+02	4.80781e-01	2.11781e+04	9.22208e+01	3.73718e+01	2.14321e+01	5.62926e+02
8.85657e+03	1.52057e+03	7.60051e+04	5.80581e+02	4.02497e-01	2.10148e+04	1.15053e+02	3.00528e+01	1.89348e+01	7.14569e+02
9.05556e+03	1.12152e+03	7.61852e+04	7.39502e+02	3.39923e-01	2.08715e+04	1.42281e+02	2.43291e+01	1.67714e+01	8.98555e+02
9.25455e+03	8.33195e+02	7.61703e+04	9.30082e+02	2.89180e-01	2.07374e+04	1.74510e+02	1.98192e+01	1.48976e+01	1.11949e+03
9.45354e+03	6.23524e+02	7.59909e+04	1.15661e+03	2.47516e-01	2.06045e+04	2.12380e+02	1.62389e+01	1.32713e+01	1.38226e+03
9.65253e+03	4.69934e+02	7.56660e+04	1.42355e+03	2.12938e-01	2.04665e+04	2.56566e+02	1.33751e+01	1.18551e+01	1.69197e+03
9.85152e+03	3.56556e+02	7.52061e+04	1.73551e+03	1.83968e-01	2.03183e+04	3.07772e+02	1.10680e+01	1.06166e+01	2.05389e+03
1.00505e+04	2.72211e+02	7.46157e+04	2.09711e+03	1.59494e-01	2.01560e+04	3.66727e+02	9.19634e+00	9.52863e+00	2.47337e+03
1.02495e+04	2.08985e+02	7.38959e+04	2.51296e+03	1.38663e-01	1.99759e+04	4.34180e+02	7.66800e+00	8.56845e+00	2.95571e+03
1.04485e+04	1.61243e+02	7.30447e+04	2.98748e+03	1.20815e-01	1.97753e+04	5.10891e+02	6.41230e+00	7.71703e+00	3.50608e+03
1.06475e+04	1.24943e+02	7.20593e+04	3.52483e+03	1.05430e-01	1.95515e+04	5.97622e+02	5.37470e+00	6.95856e+00	4.12941e+03
1.08465e+04	9.71663e+01	7.09356e+04	4.12877e+03	9.20971e-02	1.93022e+04	6.95128e+02	4.51281e+00	6.27987e+00	4.83018e+03
1.10455e+04	7.57863e+01	6.96701e+04	4.80252e+03	8.04889e-02	1.90256e+04	8.04146e+02	3.79350e+00	5.67002e+00	5.61234e+03
1.12444e+04	5.92428e+01	6.82595e+04	5.54859e+03	7.03405e-02	1.87198e+04	9.25380e+02	3.19066e+00	5.11986e+00	6.47909e+03
1.14434e+04	4.63822e+01	6.67018e+04	6.36867e+03	6.14376e-02	1.83835e+04	1.05949e+03	2.68360e+00	4.62180e+00	7.43278e+03
1.16424e+04	3.63447e+01	6.49963e+04	7.26343e+03	5.36052e-02	1.80157e+04	1.20707e+03	2.25582e+00	4.16949e+00	8.47467e+03
1.18414e+04	2.84847e+01	6.31442e+04	8.23242e+03	4.66995e-02	1.76158e+04	1.36864e+03	1.89409e+00	3.75761e+00	9.60481e+03
1.20404e+04	2.23140e+01	6.11487e+04	9.27392e+03	4.06019e-02	1.71835e+04	1.54463e+03	1.58769e+00	3.38175e+00	1.08219e+04
