3.00000e+02	7.90000e-01	2.30096e-15	2.10000e-01	1.42947e-15	1.53064e-15
4.98990e+02	7.90000e-01	1.92935e-17	2.10000e-01	9.55305e-17	5.06069e-10
6.97980e+02	7.90000e-01	2.01948e-32	2.10000e-01	1.44977e-16	2.69331e-07
8.96970e+02	7.89996e-01	3.65035e-25	2.09996e-01	2.20248e-12	8.85829e-06
1.09596e+03	7.89959e-01	3.09486e-19	2.09959e-01	1.03300e-09	8.20127e-05
1.29495e+03	7.89808e-01	1.24764e-16	2.09808e-01	7.39606e-08	3.83246e-04
1.49394e+03	7.89406e-01	4.61882e-14	2.09405e-01	1.70825e-06	1.18709e-03
1.69293e+03	7.88585e-01	4.28365e-12	2.08581e-01	1.89295e-05	2.81487e-03
1.89192e+03	7.87174e-01	1.53842e-10	2.07147e-01	1.26670e-04	5.55291e-03
2.09091e+03	7.84972e-01	2.80245e-09	2.04848e-01	5.90131e-04	9.59071e-03
2.28990e+03	7.81680e-01	3.08825e-08	2.01239e-01	2.09901e-03	1.49814e-02
2.48889e+03	7.76804e-01	2.32058e-07	1.95531e-01	6.06097e-03	2.16037e-02
2.68788e+03	7.69599e-01	1.29333e-06	1.86491e-01	1.48033e-02	2.91050e-02
2.88687e+03	7.59174e-01	5.68072e-06	1.72582e-01	3.14097e-02	3.68282e-02
3.08586e+03	7.44850e-01	2.05694e-05	1.52509e-01	5.88418e-02	4.37786e-02
3.28485e+03	7.26796e-01	6.35546e-05	1.26230e-01	9.81724e-02	4.87387e-02
3.48384e+03	7.06640e-01	1.72256e-04	9.60018e-02	1.46545e-01	5.06407e-02
3.68283e+03	6.87330e-01	4.19042e-04	6.63349e-02	1.96791e-01	4.91248e-02
3.88182e+03	6.71694e-01	9.32309e-04	4.19047e-02	2.40599e-01	4.48699e-02
4.08081e+03	6.60713e-01	1.92443e-03	2.48430e-02	2.73286e-01	3.92341e-02
4.27980e+03	6.53350e-01	3.72358e-03	1.43104e-02	2.95149e-01	3.34666e-02
4.47879e+03	6.47745e-01	6.80545e-03	8.24274e-03	3.08945e-01	2.82620e-02
4.67778e+03	6.42140e-01	1.18210e-02	4.82935e-03	3.17376e-01	2.38342e-02
4.87677e+03	6.35079e-01	1.96144e-02	2.89986e-03	3.22258e-01	2.01496e-02
5.07576e+03	6.25291e-01	3.12212e-02	1.78764e-03	3.24610e-01	1.70907e-02
5.27475e+03	6.11575e-01	4.78356e-02	1.12980e-03	3.24929e-01	1.45309e-02
5.47374e+03	5.92767e-01	7.07328e-02	7.29975e-04	3.23409e-01	1.23607e-02
5.67273e+03	5.67804e-01	1.01133e-01	4.80510e-04	3.20088e-01	1.04943e-02
5.87172e+03	5.35859e-01	1.40002e-01	3.21123e-04	3.14950e-01	8.86826e-03
6.07071e+03	4.96545e-01	1.87790e-01	2.17201e-04	3.08009e-01	7.43859e-03
6.26970e+03	4.50141e-01	2.44149e-01	1.48339e-04	2.99384e-01	6.17733e-03
6.46869e+03	3.97790e-01	3.07690e-01	1.02174e-04	2.89349e-01	5.06867e-03
6.66768e+03	3.41566e-01	3.75899e-01	7.10018e-05	2.78359e-01	4.10480e-03
6.86667e+03	2.84328e-01	4.45314e-01	4.98779e-05	2.67027e-01	3.28140e-03
7.06566e+03	2.29288e-01	5.12045e-01	3.55395e-05	2.56038e-01	2.59348e-03
7.26465e+03	1.79382e-01	5.72541e-01	2.57850e-05	2.46018e-01	2.03246e-03
7.46364e+03	1.36656e-01	6.24329e-01	1.91118e-05	2.37411e-01	1.58520e-03
7.66263e+03	1.01941e-01	6.66403e-01	1.44963e-05	2.30406e-01	1.23519e-03
7.86162e+03	7.49504e-02	6.99116e-01	1.12499e-05	2.24957e-01	9.64770e-04
8.06061e+03	5.46625e-02	7.23706e-01	8.91739e-06	2.20865e-01	7.57253e-04
8.25960e+03	3.97649e-02	7.41765e-01	7.20164e-06	2.17865e-01	5.98278e-04
8.45859e+03	2.89786e-02	7.54841e-01	5.90975e-06	2.15699e-01	4.76232e-04
8.65758e+03	2.12207e-02	7.64247e-01	4.91577e-06	2.14146e-01	3.82101e-04
8.85657e+03	1.56472e-02	7.71005e-01	4.13630e-06	2.13034e-01	3.09047e-04
9.05556e+03	1.16319e-02	7.75875e-01	3.51495e-06	2.12237e-01	2.51951e-04
9.25455e+03	8.72368e-03	7.79403e-01	3.01265e-06	2.11663e-01	2.06992e-04
9.45354e+03	6.60264e-03	7.81977e-01	2.60170e-06	2.11247e-01	1.71323e-04
9.65253e+03	5.04339e-03	7.83869e-01	2.26200e-06	2.10942e-01	1.42811e-04
9.85152e+03	3.88744e-03	7.85273e-01	1.97866e-06	2.10718e-01	1.19853e-04
1.00505e+04	3.02305e-03	7.86322e-01	1.74043e-06	2.10552e-01	1.01237e-04
1.02495e+04	2.37110e-03	7.87114e-01	1.53869e-06	2.10427e-01	8.60388e-05
1.04485e+04	1.87518e-03	7.87717e-01	1.36675e-06	2.10333e-01	7.35494e-05
1.06475e+04	1.49480e-03	7.88179e-01	1.21933e-06	2.10262e-01	6.32221e-05
