1.18414e+04	1.06564e-05	8.41494e-01	8.25524e-06	7.92394e-02	7.92476e-02
1.20404e+04	9.27358e-06	8.21223e-01	8.13695e-06	8.93758e-02	8.93839e-02
1.22394e+04	8.05032e-06	7.99394e-01	7.98833e-06	1.00291e-01	1.00299e-01
1.24384e+04	6.96800e-06	7.76033e-01	7.80910e-06	1.11972e-01	1.11980e-01
1.26374e+04	6.01089e-06	7.51190e-01	7.59950e-06	1.24395e-01	1.24402e-01
1.28364e+04	5.16552e-06	7.24936e-01	7.36036e-06	1.37522e-01	1.37529e-01
1.30354e+04	4.42033e-06	6.97371e-01	7.09312e-06	1.51305e-01	1.51312e-01
1.32343e+04	3.76519e-06	6.68620e-01	6.79985e-06	1.65681e-01	1.65688e-01
1.34333e+04	3.19117e-06	6.38831e-01	6.48322e-06	1.80577e-01	1.80583e-01
1.36323e+04	2.69029e-06	6.08178e-01	6.14648e-06	1.95904e-01	1.95910e-01
1.38313e+04	2.25528e-06	5.76855e-01	5.79339e-06	2.11566e-01	2.11572e-01
1.40303e+04	1.87951e-06	5.45074e-01	5.42809e-06	2.27456e-01	2.27462e-01
1.42293e+04	1.55684e-06	5.13063e-01	5.05503e-06	2.43463e-01	2.43468e-01
1.44283e+04	1.28154e-06	4.81055e-01	4.67881e-06	2.59467e-01	2.59472e-01
1.46273e+04	1.04828e-06	4.49287e-01	4.30402e-06	2.75352e-01	2.75356e-01
1.48263e+04	8.52052e-07	4.17994e-01	3.93508e-06	2.90999e-01	2.91003e-01
1.50253e+04	6.88226e-07	3.87399e-01	3.57610e-06	3.06297e-01	3.06300e-01
1.52242e+04	5.52496e-07	3.57710e-01	3.23075e-06	3.21141e-01	3.21145e-01
1.54232e+04	4.40912e-07	3.29114e-01	2.90216e-06	3.35440e-01	3.35443e-01
1.56222e+04	3.49884e-07	3.01770e-01	2.59280e-06	3.49112e-01	3.49115e-01
1.58212e+04	2.76185e-07	2.75809e-01	2.30451e-06	3.62093e-01	3.62095e-01
1.60202e+04	2.16949e-07	2.51329e-01	2.03844e-06	3.74333e-01	3.74335e-01
1.62192e+04	1.69669e-07	2.28397e-01	1.79512e-06	3.85799e-01	3.85801e-01
1.64182e+04	1.32177e-07	2.07048e-01	1.57451e-06	3.96474e-01	3.96476e-01
1.66172e+04	1.02625e-07	1.87288e-01	1.37607e-06	4.06354e-01	4.06356e-01
1.68162e+04	7.94563e-08	1.69097e-01	1.19888e-06	4.15450e-01	4.15452e-01
1.70152e+04	6.13804e-08	1.52431e-01	1.04168e-06	4.23783e-01	4.23784e-01
1.72141e+04	4.73363e-08	1.37232e-01	9.03067e-07	4.31383e-01	4.31384e-01
1.74131e+04	3.64632e-08	1.23424e-01	7.81466e-07	4.38287e-01	4.38288e-01
1.76121e+04	2.80692e-08	1.10924e-01	6.75278e-07	4.44537e-01	4.44538e-01
1.78111e+04	2.16038e-08	9.96416e-02	5.82914e-07	4.50179e-01	4.50179e-01
1.80101e+04	1.66320e-08	8.94847e-02	5.02839e-07	4.55257e-01	4.55258e-01
1.82091e+04	1.28129e-08	8.03604e-02	4.33607e-07	4.59819e-01	4.59820e-01
1.84081e+04	9.88096e-09	7.21779e-02	3.73883e-07	4.63911e-01	4.63911e-01
1.86071e+04	7.63018e-09	6.48500e-02	3.22447e-07	4.67575e-01	4.67575e-01
1.88061e+04	5.90173e-09	5.82941e-02	2.78207e-07	4.70853e-01	4.70853e-01
1.90051e+04	4.57339e-09	5.24333e-02	2.40188e-07	4.73783e-01	4.73783e-01
1.92040e+04	3.55143e-09	4.71963e-02	2.07532e-07	4.76402e-01	4.76402e-01
1.94030e+04	2.76409e-09	4.25175e-02	1.79488e-07	4.78741e-01	4.78741e-01
1.96020e+04	2.15649e-09	3.83376e-02	1.55403e-07	4.80831e-01	4.80831e-01
1.98010e+04	1.68673e-09	3.46025e-02	1.34711e-07	4.82699e-01	4.82699e-01
2.00000e+04	1.32277e-09	3.12639e-02	1.16924e-07	4.84368e-01	4.84368e-01
